uf,localidade,faixa_inicio,faixa_fim,situacao,tipo_faixa
SE,Cedro de São João,49930-000,49939-999,Não codificada por logradouros,Total do município
SE,Cristinápolis,49270-000,49279-999,Não codificada por logradouros,Total do município
SE,Cumbe,49660-000,49669-999,Não codificada por logradouros,Total do município
SE,Divina Pastora,49650-000,49659-999,Não codificada por logradouros,Total do município
SE,Estância,49200-000,49219-999,Não codificada por logradouros,Total do município
SE,Feira Nova,49670-000,49679-999,Não codificada por logradouros,Total do município
SE,Frei Paulo,49514-000,49516-999,Não codificada por logradouros,Total do município
SE,Gararu,49830-000,49859-999,Não codificada por logradouros,Total do município
SE,General Maynard,49750-000,49759-999,Não codificada por logradouros,Total do município
SE,Graccho Cardoso,49860-000,49869-999,Não codificada por logradouros,Total do município
SE,Ilha das Flores,49990-000,49994-999,Não codificada por logradouros,Total do município
SE,Indiaroba,49250-000,49259-999,Não codificada por logradouros,Total do município
SE,Itabaiana,49500-001,49511-999,Codificado por logradouros,Total do município
SE,Itabaiana,49500-001,49511-999,Codificada por logradouros,Exclusiva da sede urbana
SE,Itabaianinha,49290-000,49299-999,Não codificada por logradouros,Total do município
SE,Itabi,49870-000,49879-999,Não codificada por logradouros,Total do município
SE,Itaporanga D'Ajuda,49120-000,49129-999,Não codificada por logradouros,Total do município
SE,Japaratuba,49960-000,49969-999,Não codificada por logradouros,Total do município
SE,Japoatã,49950-000,49959-999,Não codificada por logradouros,Total do município
SE,Lagarto,49400-000,49479-999,Codificado por logradouros,Total do município
SE,Lagarto,49400-001,49409-999,Codificada por logradouros,Exclusiva da sede urbana
SE,Laranjeiras,49170-000,49179-999,Não codificada por logradouros,Total do município
SE,Macambira,49565-000,49569-999,Não codificada por logradouros,Total do município
SE,Malhada dos Bois,49940-000,49944-999,Não codificada por logradouros,Total do município
SE,Malhador,49570-000,49579-999,Não codificada por logradouros,Total do município
SE,Maruim,49770-000,49779-999,Não codificada por logradouros,Total do município
SE,Moita Bonita,49560-000,49564-999,Não codificada por logradouros,Total do município
SE,Monte Alegre de Sergipe,49690-000,49699-999,Não codificada por logradouros,Total do município
SE,Muribeca,49780-000,49789-999,Não codificada por logradouros,Total do município
SE,Neópolis,49980-000,49984-999,Não codificada por logradouros,Total do município
SE,Nossa Senhora Aparecida,49540-000,49549-999,Não codificada por logradouros,Total do município
SE,Nossa Senhora da Glória,49680-000,49689-999,Não codificada por logradouros,Total do município
SE,Nossa Senhora das Dores,49600-000,49629-999,Não codificada por logradouros,Total do município
SE,Nossa Senhora de Lourdes,49890-000,49899-999,Não codificada por logradouros,Total do município
SE,Nossa Senhora do Socorro,49150-000,49169-999,Codificado por logradouros,Total do município
SE,Nossa Senhora do Socorro,49150-000,49164-999,Codificada por logradouros,Exclusiva da sede urbana
SE,Pacatuba,49970-000,49979-999,Não codificada por logradouros,Total do município
SE,Pedra Mole,49512-000,49513-999,Não codificada por logradouros,Total do município
SE,Pedrinhas,49350-000,49359-999,Não codificada por logradouros,Total do município
SE,Pinhão,49517-000,49519-999,Não codificada por logradouros,Total do município
SE,Pirambu,49190-000,49199-999,Não codificada por logradouros,Total do município
SE,Poço Redondo,49810-000,49819-999,Não codificada por logradouros,Total do município
SE,Poço Verde,49490-000,49499-999,Não codificada por logradouros,Total do município
SE,Porto da Folha,49800-000,49809-999,Não codificada por logradouros,Total do município
SE,Propriá,49900-000,49909-999,Não codificada por logradouros,Total do município
SE,Riachão do Dantas,49320-000,49349-999,Não codificada por logradouros,Total do município
SE,Riachuelo,49130-000,49139-999,Não codificada por logradouros,Total do município
SE,Ribeirópolis,49530-000,49534-999,Não codificada por logradouros,Total do município
SE,Rosário do Catete,49760-000,49769-999,Não codificada por logradouros,Total do município
SE,Salgado,49390-000,49399-999,Não codificada por logradouros,Total do município
SE,Santa Luzia do Itanhy,49230-000,49249-999,Não codificada por logradouros,Total do município
SE,Santa Rosa de Lima,49640-000,49649-999,Não codificada por logradouros,Total do município
SE,Santana do São Francisco,49985-000,49989-999,Não codificada por logradouros,Total do município
SE,Santo Amaro das Brotas,49180-000,49189-999,Não codificada por logradouros,Total do município
SE,São Cristóvão,49100-000,49119-999,Codificado por logradouros,Total do município
SE,São Cristóvão,49100-001,49109-999,Codificada por logradouros,Exclusiva da sede urbana
SE,São Domingos,49525-000,49529-999,Não codificada por logradouros,Total do município
SE,São Francisco,49945-000,49949-999,Não codificada por logradouros,Total do município
SE,São Miguel do Aleixo,49535-000,49539-999,Não codificada por logradouros,Total do município
SE,Simão Dias,49480-000,49489-999,Não codificada por logradouros,Total do município
SE,Siriri,49630-000,49639-999,Não codificada por logradouros,Total do município
SE,Telha,49910-000,49919-999,Não codificada por logradouros,Total do município
SE,Tobias Barreto,49300-000,49319-999,Não codificada por logradouros,Total do município
SE,Tomar do Geru,49280-000,49289-999,Não codificada por logradouros,Total do município
SE,Umbaúba,49260-000,49269-999,Não codificada por logradouros,Total do município
TO,Abreulândia,77693-000,77694-999,Não codificada por logradouros,Total do município
TO,Aguiarnópolis,77908-000,77909-999,Não codificada por logradouros,Total do município
TO,Aliança do Tocantins,77455-000,77457-999,Não codificada por logradouros,Total do município
TO,Almas,77310-000,77314-999,Não codificada por logradouros,Total do município
TO,Alvorada,77480-000,77482-999,Não codificada por logradouros,Total do município
TO,Ananás,77890-000,77892-999,Não codificada por logradouros,Total do município
TO,Angico,77905-000,77907-999,Não codificada por logradouros,Total do município
TO,Aparecida do Rio Negro,77620-000,77629-999,Não codificada por logradouros,Total do município
TO,Aragominas,77845-000,77847-999,Não codificada por logradouros,Total do município
TO,Araguacema,77690-000,77692-999,Não codificada por logradouros,Total do município
TO,Araguaçu,77475-000,77477-999,Não codificada por logradouros,Total do município
TO,Araguaína,77800-000,77839-999,Codificado por logradouros,Total do município
TO,Araguaína,77800-001,77834-999,Codificada por logradouros,Exclusiva da sede urbana
TO,Araguanã,77855-000,77859-999,Não codificada por logradouros,Total do município
TO,Araguatins,77950-000,77957-999,Não codificada por logradouros,Total do município
TO,Arapoema,77780-000,77782-999,Não codificada por logradouros,Total do município
TO,Arraias,77330-000,77349-999,Não codificada por logradouros,Total do município
TO,Augustinópolis,77960-000,77969-999,Não codificada por logradouros,Total do município
TO,Aurora do Tocantins,77325-000,77327-999,Não codificada por logradouros,Total do município
TO,Axixá do Tocantins,77930-000,77939-999,Não codificada por logradouros,Total do município
TO,Babaçulândia,77870-000,77879-999,Não codificada por logradouros,Total do município
TO,Bandeirantes do Tocantins,77783-000,77784-999,Não codificada por logradouros,Total do município
TO,Barra do Ouro,77765-000,77769-999,Não codificada por logradouros,Total do município
TO,Barrolândia,77665-000,77669-999,Não codificada por logradouros,Total do município
TO,Bernardo Sayão,77755-000,77759-999,Não codificada por logradouros,Total do município
TO,Bom Jesus do Tocantins,77714-000,77715-999,Não codificada por logradouros,Total do município
TO,Brasilândia do Tocantins,77735-000,77739-999,Não codificada por logradouros,Total do município
TO,Brejinho de Nazaré,77560-000,77564-999,Não codificada por logradouros,Total do município
TO,Buriti do Tocantins,77995-000,77999-999,Não codificada por logradouros,Total do município
TO,Cachoeirinha,77915-000,77917-999,Não codificada por logradouros,Total do município
TO,Campos Lindos,77777-000,77779-999,Não codificada por logradouros,Total do município
TO,Cariri do Tocantins,77453-000,77454-999,Não codificada por logradouros,Total do município
TO,Carmolândia,77840-000,77844-999,Não codificada por logradouros,Total do município
TO,Carrasco Bonito,77985-000,77989-999,Não codificada por logradouros,Total do município
TO,Caseara,77680-000,77684-999,Não codificada por logradouros,Total do município
TO,Centenário,77723-000,77724-999,Não codificada por logradouros,Total do município
TO,Chapada da Natividade,77378-000,77379-999,Não codificada por logradouros,Total do município
TO,Chapada de Areia,77575-000,77579-999,Não codificada por logradouros,Total do município
TO,Colinas do Tocantins,77760-000,77764-999,Em codificação por logradouros,Total do município
TO,Colinas do Tocantins,77760-001,77764-999,Em codificação por logradouros,Exclusiva da sede urbana
TO,Colméia,77725-000,77729-999,Não codificada por logradouros,Total do município
TO,Combinado,77350-000,77352-999,Não codificada por logradouros,Total do município
TO,Conceição do Tocantins,77305-000,77307-999,Não codificada por logradouros,Total do município
TO,Couto de Magalhães,77750-000,77752-999,Não codificada por logradouros,Total do município
TO,Cristalândia,77490-000,77492-999,Não codificada por logradouros,Total do município
TO,Crixás do Tocantins,77463-000,77464-999,Não codificada por logradouros,Total do município
TO,Darcinópolis,77910-000,77912-999,Não codificada por logradouros,Total do município
TO,Dianópolis,77300-000,77302-999,Não codificada por logradouros,Total do município
TO,Divinópolis do Tocantins,77670-000,77672-999,Não codificada por logradouros,Total do município
TO,Dois Irmãos do Tocantins,77685-000,77689-999,Não codificada por logradouros,Total do município
TO,Duerê,77485-000,77489-999,Não codificada por logradouros,Total do município
TO,Esperantina,77993-000,77994-999,Não codificada por logradouros,Total do município
TO,Fátima,77555-000,77557-999,Não codificada por logradouros,Total do município
TO,Figueirópolis,77465-000,77469-999,Não codificada por logradouros,Total do município
TO,Filadélfia,77795-000,77797-999,Não codificada por logradouros,Total do município
TO,Formoso do Araguaia,77470-000,77474-999,Não codificada por logradouros,Total do município
TO,Goianorte,77695-000,77699-999,Não codificada por logradouros,Total do município
TO,Goiatins,77770-000,77776-999,Não codificada por logradouros,Total do município
TO,Guaraí,77700-000,77703-999,Em codificação por logradouros,Total do município
TO,Guaraí,77700-001,77703-599,Em codificação por logradouros,Exclusiva da sede urbana
TO,Gurupi,77400-000,77449-999,Codificado por logradouros,Total do município
TO,Gurupi,77400-001,77448-999,Codificada por logradouros,Exclusiva da sede urbana
TO,Ipueiras,77553-000,77554-999,Não codificada por logradouros,Total do município
TO,Itacajá,77720-000,77722-999,Não codificada por logradouros,Total do município
TO,Itaguatins,77920-000,77924-999,Não codificada por logradouros,Total do município
TO,Itapiratins,77718-000,77719-999,Não codificada por logradouros,Total do município
TO,Itaporã do Tocantins,77740-000,77742-999,Não codificada por logradouros,Total do município
TO,Jaú do Tocantins,77450-000,77452-999,Não codificada por logradouros,Total do município
TO,Juarina,77753-000,77754-999,Não codificada por logradouros,Total do município
TO,Lagoa da Confusão,77493-000,77494-999,Não codificada por logradouros,Total do município
TO,Lagoa do Tocantins,77613-000,77614-999,Não codificada por logradouros,Total do município
TO,Lajeado,77645-000,77649-999,Não codificada por logradouros,Total do município
TO,Lavandeira,77328-000,77329-999,Não codificada por logradouros,Total do município
TO,Lizarda,77630-000,77634-999,Não codificada por logradouros,Total do município
TO,Luzinópolis,77903-000,77904-999,Não codificada por logradouros,Total do município
TO,Marianópolis do Tocantins,77675-000,77679-999,Não codificada por logradouros,Total do município
TO,Mateiros,77593-000,77599-999,Não codificada por logradouros,Total do município
TO,Maurilândia do Tocantins,77918-000,77919-999,Não codificada por logradouros,Total do município
TO,Miracema do Tocantins,77650-000,77654-999,Não codificada por logradouros,Total do município
TO,Miranorte,77660-000,77664-999,Não codificada por logradouros,Total do município
TO,Monte do Carmo,77585-000,77589-999,Não codificada por logradouros,Total do município
TO,Monte Santo do Tocantins,77673-000,77674-999,Não codificada por logradouros,Total do município
TO,Muricilândia,77850-000,77854-999,Não codificada por logradouros,Total do município
TO,Natividade,77370-000,77374-999,Não codificada por logradouros,Total do município
TO,Nazaré,77895-000,77899-999,Não codificada por logradouros,Total do município
TO,Nova Olinda,77790-000,77794-999,Não codificada por logradouros,Total do município
TO,Nova Rosalândia,77495-000,77499-999,Não codificada por logradouros,Total do município
TO,Novo Acordo,77610-000,77612-999,Não codificada por logradouros,Total do município
TO,Novo Alegre,77353-000,77359-999,Não codificada por logradouros,Total do município
TO,Novo Jardim,77318-000,77319-999,Não codificada por logradouros,Total do município
TO,Oliveira de Fátima,77558-000,77559-999,Não codificada por logradouros,Total do município
TO,Palmas,77000-000,77299-999,Codificado por logradouros,Total do município
TO,Palmas,77000-001,77249-999,Codificada por logradouros,Exclusiva da sede urbana
TO,Palmeirante,77798-000,77799-999,Não codificada por logradouros,Total do município
TO,Palmeiras do Tocantins,77913-000,77914-999,Não codificada por logradouros,Total do município
TO,Palmeirópolis,77365-000,77367-999,Não codificada por logradouros,Total do município
